jugador_id,torneo_id,asistencia,origen,origen_lat,origen_lon,destino,destino_lat,destino_lon
205,116,1,Los Quirquinchos,-33.3751295,-61.7115049,1,-33.5659426,-62.8847199
205,120,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
205,126,1,Los Quirquinchos,-33.3751295,-61.7115049,12,-31.724134,-60.5364805
205,129,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
205,131,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
205,132,1,Los Quirquinchos,-33.3751295,-61.7115049,3,-33.5356733,-61.1287133
205,134,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
205,135,1,Los Quirquinchos,-33.3751295,-61.7115049,1,-33.5659426,-62.8847199
205,136,1,Los Quirquinchos,-33.3751295,-61.7115049,16,-33.7459475,-61.9638895
206,127,1,Los Quirquinchos,-33.3751295,-61.7115049,15,-31.5901238,-60.7289541
206,132,1,Los Quirquinchos,-33.3751295,-61.7115049,6,-33.700647,-61.6136698
210,120,1,Rufino,-34.2632375,-62.712828,20,-33.3244841,-62.0412914
215,113,1,Chañar Ladeado,-33.3244841,-62.0412914,20,-33.3244841,-62.0412914
217,118,1,Elortondo,-33.7011985,-61.6160889,6,-33.700647,-61.6136698
218,114,1,Paraná,-31.743465,-60.508353,2,-33.3751295,-61.7115049
218,116,1,Paraná,-31.743465,-60.508353,1,-33.5659426,-62.8847199
218,126,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
218,135,1,Paraná,-31.743465,-60.508353,1,-33.5659426,-62.8847199
229,110,1,Carcaraña,-32.8571864,-61.1578169,7,-33.7233238,-62.2456286
229,114,1,Carcaraña,-32.8571864,-61.1578169,2,-33.3751295,-61.7115049
229,120,1,Carcaraña,-32.8571864,-61.1578169,19,-33.4583964,-61.4862572
232,110,1,Canals,-33.5641591,-62.9071176,11,-33.7447968,-61.9744751
232,112,1,Canals,-33.5641591,-62.9071176,3,-33.5356733,-61.1287133
232,114,1,Canals,-33.5641591,-62.9071176,2,-33.3751295,-61.7115049
232,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
232,118,1,Canals,-33.5641591,-62.9071176,2,-33.3751295,-61.7115049
232,120,1,Canals,-33.5641591,-62.9071176,19,-33.4583964,-61.4862572
232,126,1,Canals,-33.5641591,-62.9071176,12,-31.724134,-60.5364805
232,131,1,Canals,-33.5641591,-62.9071176,20,-33.3244841,-62.0412914
232,134,1,Canals,-33.5641591,-62.9071176,20,-33.3244841,-62.0412914
232,136,1,Canals,-33.5641591,-62.9071176,16,-33.7459475,-61.9638895
233,110,1,Canals,-33.5641591,-62.9071176,11,-33.7447968,-61.9744751
233,114,1,Canals,-33.5641591,-62.9071176,2,-33.3751295,-61.7115049
233,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
233,135,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
237,110,1,Venado Tuerto,-33.7455566,-61.9690161,7,-33.7233238,-62.2456286
237,112,1,Venado Tuerto,-33.7455566,-61.9690161,19,-33.4583964,-61.4862572
237,136,1,Venado Tuerto,-33.7455566,-61.9690161,16,-33.7459475,-61.9638895
239,120,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
242,116,1,Los Quirquinchos,-33.3751295,-61.7115049,1,-33.5659426,-62.8847199
242,129,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
242,131,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
242,132,1,Los Quirquinchos,-33.3751295,-61.7115049,3,-33.5356733,-61.1287133
242,133,1,Los Quirquinchos,-33.3751295,-61.7115049,6,-33.700647,-61.6136698
242,134,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
242,135,1,Los Quirquinchos,-33.3751295,-61.7115049,1,-33.5659426,-62.8847199
242,136,1,Los Quirquinchos,-33.3751295,-61.7115049,16,-33.7459475,-61.9638895
243,126,1,Rafaela,-31.2547504,-61.528983,15,-31.5901238,-60.7289541
245,110,1,Paraná,-31.743465,-60.508353,16,-33.7459475,-61.9638895
245,111,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
245,118,1,Paraná,-31.743465,-60.508353,16,-33.7459475,-61.9638895
245,126,1,Paraná,-31.743465,-60.508353,10,-31.6148752,-60.7866541
245,127,1,Paraná,-31.743465,-60.508353,8,-31.203066,-61.479862
245,131,1,Paraná,-31.743465,-60.508353,19,-33.4583964,-61.4862572
245,133,1,Paraná,-31.743465,-60.508353,16,-33.7459475,-61.9638895
245,136,1,Paraná,-31.743465,-60.508353,7,-33.7233238,-62.2456286
246,110,1,Paraná,-31.743465,-60.508353,16,-33.7459475,-61.9638895
246,111,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
246,116,1,Paraná,-31.743465,-60.508353,1,-33.5659426,-62.8847199
246,118,1,Paraná,-31.743465,-60.508353,16,-33.7459475,-61.9638895
246,120,1,Paraná,-31.743465,-60.508353,2,-33.3751295,-61.7115049
246,126,1,Paraná,-31.743465,-60.508353,10,-31.6148752,-60.7866541
246,127,1,Paraná,-31.743465,-60.508353,8,-31.203066,-61.479862
246,131,1,Paraná,-31.743465,-60.508353,19,-33.4583964,-61.4862572
246,135,1,Paraná,-31.743465,-60.508353,1,-33.5659426,-62.8847199
246,136,1,Paraná,-31.743465,-60.508353,7,-33.7233238,-62.2456286
253,113,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
253,114,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
253,118,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
253,129,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
253,131,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
253,132,1,Los Quirquinchos,-33.3751295,-61.7115049,3,-33.5356733,-61.1287133
253,135,1,Los Quirquinchos,-33.3751295,-61.7115049,1,-33.5659426,-62.8847199
253,136,1,Los Quirquinchos,-33.3751295,-61.7115049,16,-33.7459475,-61.9638895
263,113,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
263,114,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
263,116,1,Los Quirquinchos,-33.3751295,-61.7115049,1,-33.5659426,-62.8847199
263,120,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
263,129,1,Los Quirquinchos,-33.3751295,-61.7115049,9,-33.125976,-62.0942234
263,131,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
264,116,1,Villa Carlos Paz,-31.4207828,-64.4992141,1,-33.5659426,-62.8847199
268,131,1,Carcaraña,-32.8571864,-61.1578169,2,-33.3751295,-61.7115049
271,117,1,Rafaela,-31.2547504,-61.528983,8,-31.203066,-61.479862
271,126,1,Rafaela,-31.2547504,-61.528983,15,-31.5901238,-60.7289541
272,117,1,Rafaela,-31.2547504,-61.528983,8,-31.203066,-61.479862
272,126,1,Rafaela,-31.2547504,-61.528983,12,-31.724134,-60.5364805
272,127,1,Rafaela,-31.2547504,-61.528983,8,-31.203066,-61.479862
277,113,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
277,114,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
277,120,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
277,131,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
277,133,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
277,134,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
282,116,1,Cordoba,-31.3990547,-64.3590265,1,-33.5659426,-62.8847199
285,112,1,Corral de Bustos,-33.2838883,-62.1852877,3,-33.5356733,-61.1287133
285,113,1,Corral de Bustos,-33.2838883,-62.1852877,2,-33.3751295,-61.7115049
285,114,1,Corral de Bustos,-33.2838883,-62.1852877,19,-33.4583964,-61.4862572
285,116,1,Corral de Bustos,-33.2838883,-62.1852877,1,-33.5659426,-62.8847199
285,120,1,Corral de Bustos,-33.2838883,-62.1852877,20,-33.3244841,-62.0412914
285,129,1,Corral de Bustos,-33.2838883,-62.1852877,20,-33.3244841,-62.0412914
285,131,1,Corral de Bustos,-33.2838883,-62.1852877,19,-33.4583964,-61.4862572
285,136,1,Corral de Bustos,-33.2838883,-62.1852877,7,-33.7233238,-62.2456286
292,113,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
292,114,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
292,117,1,Los Quirquinchos,-33.3751295,-61.7115049,8,-31.203066,-61.479862
292,118,1,Los Quirquinchos,-33.3751295,-61.7115049,6,-33.700647,-61.6136698
292,120,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
292,129,1,Los Quirquinchos,-33.3751295,-61.7115049,9,-33.125976,-62.0942234
292,131,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
292,133,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
292,136,1,Los Quirquinchos,-33.3751295,-61.7115049,11,-33.7447968,-61.9744751
293,113,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
293,114,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
293,116,1,Los Quirquinchos,-33.3751295,-61.7115049,1,-33.5659426,-62.8847199
293,118,1,Los Quirquinchos,-33.3751295,-61.7115049,6,-33.700647,-61.6136698
293,120,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
293,131,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
293,132,1,Los Quirquinchos,-33.3751295,-61.7115049,6,-33.700647,-61.6136698
293,133,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
293,135,1,Los Quirquinchos,-33.3751295,-61.7115049,1,-33.5659426,-62.8847199
293,136,1,Los Quirquinchos,-33.3751295,-61.7115049,11,-33.7447968,-61.9744751
296,111,1,Alcorta,-33.5389688,-61.124381,10,-31.6148752,-60.7866541
296,113,1,Alcorta,-33.5389688,-61.124381,2,-33.3751295,-61.7115049
296,114,1,Alcorta,-33.5389688,-61.124381,19,-33.4583964,-61.4862572
296,117,1,Alcorta,-33.5389688,-61.124381,8,-31.203066,-61.479862
296,118,1,Alcorta,-33.5389688,-61.124381,6,-33.700647,-61.6136698
296,126,1,Alcorta,-33.5389688,-61.124381,15,-31.5901238,-60.7289541
296,127,1,Alcorta,-33.5389688,-61.124381,15,-31.5901238,-60.7289541
296,129,1,Alcorta,-33.5389688,-61.124381,9,-33.125976,-62.0942234
296,131,1,Alcorta,-33.5389688,-61.124381,2,-33.3751295,-61.7115049
296,132,1,Alcorta,-33.5389688,-61.124381,6,-33.700647,-61.6136698
296,133,1,Alcorta,-33.5389688,-61.124381,2,-33.3751295,-61.7115049
296,136,1,Alcorta,-33.5389688,-61.124381,11,-33.7447968,-61.9744751
299,113,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
299,120,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
299,127,1,Los Quirquinchos,-33.3751295,-61.7115049,15,-31.5901238,-60.7289541
299,129,1,Los Quirquinchos,-33.3751295,-61.7115049,9,-33.125976,-62.0942234
299,131,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
299,132,1,Los Quirquinchos,-33.3751295,-61.7115049,6,-33.700647,-61.6136698
299,133,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
299,135,1,Los Quirquinchos,-33.3751295,-61.7115049,1,-33.5659426,-62.8847199
299,136,1,Los Quirquinchos,-33.3751295,-61.7115049,11,-33.7447968,-61.9744751
306,117,1,Los Quirquinchos,-33.3751295,-61.7115049,15,-31.5901238,-60.7289541
306,131,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
307,114,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
307,131,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
311,110,1,Venado Tuerto,-33.7455566,-61.9690161,7,-33.7233238,-62.2456286
311,112,1,Venado Tuerto,-33.7455566,-61.9690161,19,-33.4583964,-61.4862572
311,113,1,Venado Tuerto,-33.7455566,-61.9690161,20,-33.3244841,-62.0412914
311,114,1,Venado Tuerto,-33.7455566,-61.9690161,2,-33.3751295,-61.7115049
311,129,1,Venado Tuerto,-33.7455566,-61.9690161,2,-33.3751295,-61.7115049
311,136,1,Venado Tuerto,-33.7455566,-61.9690161,16,-33.7459475,-61.9638895
315,112,1,Santa Isabel,-33.8879026,-61.7131692,3,-33.5356733,-61.1287133
316,126,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
316,127,1,Paraná,-31.743465,-60.508353,15,-31.5901238,-60.7289541
325,118,1,Elortondo,-33.7011985,-61.6160889,6,-33.700647,-61.6136698
325,132,1,Elortondo,-33.7011985,-61.6160889,6,-33.700647,-61.6136698
327,114,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
327,131,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
327,133,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
329,113,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
329,120,1,Los Quirquinchos,-33.3751295,-61.7115049,20,-33.3244841,-62.0412914
331,114,1,Noetinger,-32.3637963,-62.3123776,2,-33.3751295,-61.7115049
332,114,1,Venado Tuerto,-33.7455566,-61.9690161,19,-33.4583964,-61.4862572
332,118,1,Venado Tuerto,-33.7455566,-61.9690161,6,-33.700647,-61.6136698
332,127,1,Venado Tuerto,-33.7455566,-61.9690161,15,-31.5901238,-60.7289541
332,131,1,Venado Tuerto,-33.7455566,-61.9690161,2,-33.3751295,-61.7115049
336,110,1,Venado Tuerto,-33.7455566,-61.9690161,11,-33.7447968,-61.9744751
336,136,1,Venado Tuerto,-33.7455566,-61.9690161,11,-33.7447968,-61.9744751
340,114,1,Casilda,-33.044522,-61.1650211,2,-33.3751295,-61.7115049
342,111,1,Paraná,-31.743465,-60.508353,10,-31.6148752,-60.7866541
342,112,1,Paraná,-31.743465,-60.508353,19,-33.4583964,-61.4862572
342,113,1,Paraná,-31.743465,-60.508353,20,-33.3244841,-62.0412914
342,114,1,Paraná,-31.743465,-60.508353,19,-33.4583964,-61.4862572
342,116,1,Paraná,-31.743465,-60.508353,1,-33.5659426,-62.8847199
342,127,1,Paraná,-31.743465,-60.508353,15,-31.5901238,-60.7289541
344,113,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
349,132,1,Alcorta,-33.5389688,-61.124381,3,-33.5356733,-61.1287133
357,112,1,Venado Tuerto,-33.7455566,-61.9690161,19,-33.4583964,-61.4862572
357,136,1,Venado Tuerto,-33.7455566,-61.9690161,16,-33.7459475,-61.9638895
366,110,1,Alcorta,-33.5389688,-61.124381,7,-33.7233238,-62.2456286
366,112,1,Alcorta,-33.5389688,-61.124381,19,-33.4583964,-61.4862572
366,113,1,Alcorta,-33.5389688,-61.124381,20,-33.3244841,-62.0412914
366,114,1,Alcorta,-33.5389688,-61.124381,2,-33.3751295,-61.7115049
366,116,1,Alcorta,-33.5389688,-61.124381,1,-33.5659426,-62.8847199
366,117,1,Alcorta,-33.5389688,-61.124381,8,-31.203066,-61.479862
366,118,1,Alcorta,-33.5389688,-61.124381,2,-33.3751295,-61.7115049
366,120,1,Alcorta,-33.5389688,-61.124381,19,-33.4583964,-61.4862572
366,126,1,Alcorta,-33.5389688,-61.124381,12,-31.724134,-60.5364805
366,127,1,Alcorta,-33.5389688,-61.124381,8,-31.203066,-61.479862
366,129,1,Alcorta,-33.5389688,-61.124381,2,-33.3751295,-61.7115049
366,131,1,Alcorta,-33.5389688,-61.124381,20,-33.3244841,-62.0412914
366,132,1,Alcorta,-33.5389688,-61.124381,3,-33.5356733,-61.1287133
366,133,1,Alcorta,-33.5389688,-61.124381,6,-33.700647,-61.6136698
366,134,1,Alcorta,-33.5389688,-61.124381,20,-33.3244841,-62.0412914
366,135,1,Alcorta,-33.5389688,-61.124381,1,-33.5659426,-62.8847199
366,136,1,Alcorta,-33.5389688,-61.124381,16,-33.7459475,-61.9638895
367,114,1,Chañar Ladeado,-33.3244841,-62.0412914,19,-33.4583964,-61.4862572
367,131,1,Chañar Ladeado,-33.3244841,-62.0412914,2,-33.3751295,-61.7115049
367,133,1,Chañar Ladeado,-33.3244841,-62.0412914,2,-33.3751295,-61.7115049
368,113,1,Chañar Ladeado,-33.3244841,-62.0412914,20,-33.3244841,-62.0412914
368,114,1,Chañar Ladeado,-33.3244841,-62.0412914,2,-33.3751295,-61.7115049
368,116,1,Chañar Ladeado,-33.3244841,-62.0412914,1,-33.5659426,-62.8847199
368,120,1,Chañar Ladeado,-33.3244841,-62.0412914,19,-33.4583964,-61.4862572
368,126,1,Chañar Ladeado,-33.3244841,-62.0412914,12,-31.724134,-60.5364805
368,127,1,Chañar Ladeado,-33.3244841,-62.0412914,8,-31.203066,-61.479862
368,136,1,Chañar Ladeado,-33.3244841,-62.0412914,16,-33.7459475,-61.9638895
370,118,1,Elortondo,-33.7011985,-61.6160889,6,-33.700647,-61.6136698
370,133,1,Elortondo,-33.7011985,-61.6160889,2,-33.3751295,-61.7115049
373,112,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
373,116,1,Firmat,-33.4583964,-61.4862572,1,-33.5659426,-62.8847199
373,118,1,Firmat,-33.4583964,-61.4862572,2,-33.3751295,-61.7115049
373,129,1,Firmat,-33.4583964,-61.4862572,2,-33.3751295,-61.7115049
373,131,1,Firmat,-33.4583964,-61.4862572,20,-33.3244841,-62.0412914
373,132,1,Firmat,-33.4583964,-61.4862572,3,-33.5356733,-61.1287133
373,133,1,Firmat,-33.4583964,-61.4862572,6,-33.700647,-61.6136698
373,134,1,Firmat,-33.4583964,-61.4862572,20,-33.3244841,-62.0412914
374,120,1,Firmat,-33.4583964,-61.4862572,19,-33.4583964,-61.4862572
374,131,1,Firmat,-33.4583964,-61.4862572,20,-33.3244841,-62.0412914
374,134,1,Firmat,-33.4583964,-61.4862572,20,-33.3244841,-62.0412914
376,112,1,Casilda,-33.044522,-61.1650211,3,-33.5356733,-61.1287133
376,113,1,Casilda,-33.044522,-61.1650211,2,-33.3751295,-61.7115049
376,114,1,Casilda,-33.044522,-61.1650211,19,-33.4583964,-61.4862572
376,120,1,Casilda,-33.044522,-61.1650211,20,-33.3244841,-62.0412914
376,127,1,Casilda,-33.044522,-61.1650211,15,-31.5901238,-60.7289541
376,129,1,Casilda,-33.044522,-61.1650211,9,-33.125976,-62.0942234
376,131,1,Casilda,-33.044522,-61.1650211,2,-33.3751295,-61.7115049
376,133,1,Casilda,-33.044522,-61.1650211,2,-33.3751295,-61.7115049
376,134,1,Casilda,-33.044522,-61.1650211,19,-33.4583964,-61.4862572
376,135,1,Casilda,-33.044522,-61.1650211,1,-33.5659426,-62.8847199
376,136,1,Casilda,-33.044522,-61.1650211,11,-33.7447968,-61.9744751
377,111,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
377,116,1,Paraná,-31.743465,-60.508353,1,-33.5659426,-62.8847199
377,117,1,Paraná,-31.743465,-60.508353,15,-31.5901238,-60.7289541
379,114,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
379,131,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
380,113,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
380,114,1,Los Quirquinchos,-33.3751295,-61.7115049,19,-33.4583964,-61.4862572
380,118,1,Los Quirquinchos,-33.3751295,-61.7115049,6,-33.700647,-61.6136698
380,131,1,Los Quirquinchos,-33.3751295,-61.7115049,2,-33.3751295,-61.7115049
381,112,1,Elortondo,-33.7011985,-61.6160889,3,-33.5356733,-61.1287133
381,113,1,Elortondo,-33.7011985,-61.6160889,2,-33.3751295,-61.7115049
381,114,1,Elortondo,-33.7011985,-61.6160889,19,-33.4583964,-61.4862572
381,118,1,Elortondo,-33.7011985,-61.6160889,6,-33.700647,-61.6136698
381,120,1,Elortondo,-33.7011985,-61.6160889,20,-33.3244841,-62.0412914
381,133,1,Elortondo,-33.7011985,-61.6160889,2,-33.3751295,-61.7115049
381,136,1,Elortondo,-33.7011985,-61.6160889,11,-33.7447968,-61.9744751
385,113,1,Carreras,-33.5987518,-61.3199991,2,-33.3751295,-61.7115049
385,120,1,Carreras,-33.5987518,-61.3199991,20,-33.3244841,-62.0412914
385,129,1,Carreras,-33.5987518,-61.3199991,9,-33.125976,-62.0942234
385,131,1,Carreras,-33.5987518,-61.3199991,2,-33.3751295,-61.7115049
385,132,1,Carreras,-33.5987518,-61.3199991,6,-33.700647,-61.6136698
395,111,1,Rafaela,-31.2547504,-61.528983,12,-31.724134,-60.5364805
395,112,1,Rafaela,-31.2547504,-61.528983,6,-33.700647,-61.6136698
395,114,1,Rafaela,-31.2547504,-61.528983,20,-33.3244841,-62.0412914
395,117,1,Rafaela,-31.2547504,-61.528983,15,-31.5901238,-60.7289541
395,118,1,Rafaela,-31.2547504,-61.528983,16,-33.7459475,-61.9638895
395,126,1,Rafaela,-31.2547504,-61.528983,10,-31.6148752,-60.7866541
395,127,1,Rafaela,-31.2547504,-61.528983,8,-31.203066,-61.479862
395,129,1,Rafaela,-31.2547504,-61.528983,20,-33.3244841,-62.0412914
395,131,1,Rafaela,-31.2547504,-61.528983,19,-33.4583964,-61.4862572
395,132,1,Rafaela,-31.2547504,-61.528983,6,-33.700647,-61.6136698
395,133,1,Rafaela,-31.2547504,-61.528983,16,-33.7459475,-61.9638895
395,134,1,Rafaela,-31.2547504,-61.528983,19,-33.4583964,-61.4862572
395,135,1,Rafaela,-31.2547504,-61.528983,1,-33.5659426,-62.8847199
395,136,1,Rafaela,-31.2547504,-61.528983,7,-33.7233238,-62.2456286
399,131,1,Los Surgentes,-32.9837015,-62.0215187,19,-33.4583964,-61.4862572
401,116,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
401,135,1,Canals,-33.5641591,-62.9071176,1,-33.5659426,-62.8847199
402,110,1,Paraná,-31.743465,-60.508353,16,-33.7459475,-61.9638895
402,111,1,Paraná,-31.743465,-60.508353,12,-31.724134,-60.5364805
402,112,1,Paraná,-31.743465,-60.508353,3,-33.5356733,-61.1287133
402,113,1,Paraná,-31.743465,-60.508353,2,-33.3751295,-61.7115049
402,114,1,Paraná,-31.743465,-60.508353,19,-33.4583964,-61.4862572
402,116,1,Paraná,-31.743465,-60.508353,1,-33.5659426,-62.8847199
402,117,1,Paraná,-31.743465,-60.508353,8,-31.203066,-61.479862
402,118,1,Paraná,-31.743465,-60.508353,6,-33.700647,-61.6136698
402,120,1,Paraná,-31.743465,-60.508353,20,-33.3244841,-62.0412914
402,127,1,Paraná,-31.743465,-60.508353,15,-31.5901238,-60.7289541
402,132,1,Paraná,-31.743465,-60.508353,3,-33.5356733,-61.1287133
402,133,1,Paraná,-31.743465,-60.508353,2,-33.3751295,-61.7115049
404,112,1,Alcorta,-33.5389688,-61.124381,3,-33.5356733,-61.1287133
404,132,1,Alcorta,-33.5389688,-61.124381,6,-33.700647,-61.6136698
405,110,1,Bell Ville,-32.6305078,-62.6888569,7,-33.7233238,-62.2456286
405,111,1,Bell Ville,-32.6305078,-62.6888569,10,-31.6148752,-60.7866541
405,112,1,Bell Ville,-32.6305078,-62.6888569,19,-33.4583964,-61.4862572
405,113,1,Bell Ville,-32.6305078,-62.6888569,20,-33.3244841,-62.0412914
405,114,1,Bell Ville,-32.6305078,-62.6888569,2,-33.3751295,-61.7115049
405,116,1,Bell Ville,-32.6305078,-62.6888569,1,-33.5659426,-62.8847199
405,117,1,Bell Ville,-32.6305078,-62.6888569,8,-31.203066,-61.479862
405,118,1,Bell Ville,-32.6305078,-62.6888569,2,-33.3751295,-61.7115049
405,120,1,Bell Ville,-32.6305078,-62.6888569,19,-33.4583964,-61.4862572
405,126,1,Bell Ville,-32.6305078,-62.6888569,12,-31.724134,-60.5364805
405,127,1,Bell Ville,-32.6305078,-62.6888569,8,-31.203066,-61.479862
405,129,1,Bell Ville,-32.6305078,-62.6888569,2,-33.3751295,-61.7115049
405,131,1,Bell Ville,-32.6305078,-62.6888569,20,-33.3244841,-62.0412914
405,132,1,Bell Ville,-32.6305078,-62.6888569,3,-33.5356733,-61.1287133
405,133,1,Bell Ville,-32.6305078,-62.6888569,6,-33.700647,-61.6136698
405,134,1,Bell Ville,-32.6305078,-62.6888569,20,-33.3244841,-62.0412914
